10/31,12:00:00 PM,Monica,0,1,1,3,3,1,0,0,0,0,0,0,0,2,2,0
10/31,12:20:00 PM,Monica,5,5,4,3,3,3,3,3,2,2,0,0,0,3,1,1
10/31,12:40:00 PM,Monica,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0
10/31,1:00:00 PM,Monica,0,4,4,3,2,2,2,0,2,4,4,3,3,3,2,1
11/1,12:40:00 PM,Penny,1,4,5,4,4,4,5,4,3,4,3,11,5,5,2,0
11/1,1:00:00 PM,Penny,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
11/1,1:20:00 PM,Penny,2,1,2,5,5,3,2,2,4,4,5,6,1,4,4,0
11/1,1:40:00 PM,Penny,6,4,3,1,4,7,6,6,6,7,7,10,10,9,9,1
11/1,2:00:00 PM,Penny,13,12,7,1,4,2,5,3,5,4,8,9,7,7,7,0
11/1,2:20:00 PM,Penny,4,5,7,9,9,5,5,6,8,8,5,5,6,7,5,0
11/1,3:00:00 PM,Nicole,4,2,1,2,1,1,1,1,1,2,2,2,1,1,4,1
11/1,3:20:00 PM,Nicole,4,3,3,2,3,2,2,1,2,2,1,2,2,1,1,2
11/1,3:40:00 PM,Nicole,3,2,1,1,2,2,2,4,4,4,4,4,7,5,5,
11/2,9:20:00 AM,Hannah,9,9,9,9,9,10,10,13,16,14,14,14,14,11,11,
11/2,9:40:00 AM,Hannah,9,10,10,10,10,9,6,6,6,7,11,8,6,4,5,
11/2,12:40:00 PM,Nicole,3,4,7,9,6,4,10,8,8,6,7,8,5,5,4,
11/3,9:00:00 AM,Monica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/3,9:20:00 AM,Monica,0,0,0,1,2,2,2,1,0,0,0,2,1,0,0,
11/3,9:40:00 AM,Monica,3,3,3,3,2,2,3,2,2,1,0,0,0,2,3,
11/3,2:00:00 PM,Penny,8,4,4,4,4,3,3,2,3,3,6,3,3,3,2,
11/3,2:20:00 PM,Penny,1,1,1,1,1,1,3,2,0,0,0,2,3,3,3,
11/3,2:40:00 PM,Penny,1,0,1,5,5,5,7,4,8,8,6,4,3,4,3,
11/3,3:00:00 PM,Penny,2,4,2,1,3,3,2,1,2,0,3,3,3,3,3,
11/3,3:20:00 PM,Penny,1,1,0,1,2,2,2,0,0,0,0,0,0,0,0,
11/3,3:40:00 PM,Penny,1,1,1,1,0,0,2,3,3,3,1,2,1,4,3,
11/4,9:00:00 AM,Bradley,7,6,6,6,8,6,2,6,6,8,3,2,2,8,9,
11/4,9:20:00 AM,Bradley,4,2,4,4,4,0,0,1,3,5,2,2,2,2,2,
11/4,9:40:00 AM,Bradley,2,2,2,4,5,5,6,2,4,7,7,11,7,5,4,
11/4,10:00:00 AM,Bradley,7,6,6,8,11,8,3,2,0,0,0,0,0,4,8,
11/4,10:20:00 AM,Bradley,3,5,6,10,13,12,11,8,9,7,7,6,6,6,6,
11/4,10:40:00 AM,Bradley,7,11,7,12,16,20,16,13,16,13,10,14,14,13,14,
11/5,10:20:00 AM,Hannah,12,11,14,10,12,12,11,10,9,4,7,9,8,7,8,
11/5,10:40:00 AM,Hannah,14,20,17,19,19,19,16,15,17,23,19,21,14,17,15,
11/5,5:00:00 PM,Hannah,10,11,12,12,15,14,18,14,16,15,15,11,7,10,15,
11/5,5:40:00 PM,Hannah,20,16,18,23,23,21,23,17,17,19,17,27,24,26,23,
11/5,12:00:00 PM,Hannah,10,7,18,9,9,8,17,10,20,17,16,15,12,16,12,
11/5,12:20:00 PM,Hannah,10,8,13,12,8,15,13,15,11,9,8,10,6,12,8,
11/5,1:00:00 PM,Hannah,16,9,7,13,11,14,16,16,12,9,10,8,6,9,6,
11/6,1:00:00 PM,Hannah,6,6,3,5,3,3,4,6,4,3,6,5,8,8,8,
11/6,1:20:00 PM,Hannah,7,9,9,6,5,3,7,7,6,6,12,12,8,5,10,
11/6,1:40:00 PM,Hannah,2,2,4,2,2,2,4,9,9,7,7,2,2,2,2,
11/6,2:00:00 PM,Hannah,2,2,2,2,4,6,5,5,3,3,4,4,3,3,3,
11/7,9:00:00 AM,Monica,0,2,3,0,0,0,2,0,2,2,0,0,0,0,1,
11/7,9:20:00 AM,Monica,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,
11/7,9:40:00 AM,Monica,2,2,2,2,2,2,1,2,2,2,0,1,4,3,4,
11/7,1:20:00 PM,Penny,2,2,2,5,5,3,3,2,4,4,5,6,1,4,5,
11/7,1:40:00 PM,Penny,6,4,3,2,5,7,6,6,4,7,7,6,6,7,7,
11/7,2:00:00 PM,Penny,5,9,4,4,3,3,3,2,3,3,5,3,3,2,2,
11/7,2:20:00 PM,Penny,1,1,1,1,1,1,3,2,0,0,0,2,3,3,3,
11/7,2:40:00 PM,Penny,1,0,1,5,5,5,7,4,8,8,6,4,3,4,3,
11/7,3:00:00 PM,Penny,2,4,2,1,3,3,2,1,2,0,3,3,3,3,3,
11/7,3:20:00 PM,Penny,1,1,0,1,2,2,2,0,0,0,0,0,0,0,0,
11/7,3:40:00 PM,Penny,1,1,1,1,0,0,2,3,3,3,1,2,1,4,3,
11/8,1:40:00 PM,Hannah,5,4,4,4,6,8,7,6,4,8,4,6,9,9,6,
11/8,2:00:00 PM,Hannah,1,5,4,5,5,4,2,2,4,4,4,8,10,10,8,
11/8,2:20:00 PM,Hannah,8,13,7,9,7,6,4,6,6,4,4,2,2,2,2,
11/9,9:00:00 AM,Nicole,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
11/9,9:20:00 AM,Nicole,1,1,1,4,4,5,2,4,4,4,10,9,10,7,8,
11/10,10:20:00 AM,Nicole,8,9,9,9,8,8,5,5,2,2,1,7,12,9,8,
11/10,10:40:00 AM,Nicole,6,4,1,1,4,6,7,6,4,7,8,6,2,2,6,
11/10,5:20:00 PM,Hannah,3,3,5,5,10,12,10,10,15,16,14,11,11,7,13,
11/10,5:40:00 PM,Hannah,3,5,3,5,5,5,5,7,7,5,5,6,9,7,16,
11/10,12:00:00 PM,Hannah,12,10,10,6,9,18,18,11,10,8,8,9,5,3,3,
11/10,12:20:00 PM,Hannah,16,16,6,3,2,2,8,7,8,6,5,6,6,3,5,
11/10,12:40:00 PM,Hannah,5,5,8,8,9,9,5,7,5,3,3,7,8,8,4,
11/10,1:00:00 PM,Hannah,4,4,2,1,4,7,8,6,5,5,3,6,6,12,12,
11/10,1:20:00 PM,Hannah,7,6,6,6,4,5,4,4,4,2,5,7,7,5,5,
11/10,1:40:00 PM,Hannah,8,10,10,10,10,10,10,11,7,10,7,7,8,7,4,
11/10,2:00:00 PM,Hannah,4,8,9,4,4,3,3,2,1,2,2,2,4,2,2,
11/10,2:20:00 PM,Nicole,4,5,6,10,8,8,7,10,6,2,1,1,1,4,6,
11/10,2:40:00 PM,Nicole,7,6,3,4,4,3,3,3,5,5,6,5,4,6,10,
11/10,3:00:00 PM,Nicole,8,6,2,5,5,4,6,6,6,9,5,5,5,5,4,
11/10,3:20:00 PM,Nicole,3,4,4,6,7,9,7,7,5,2,5,5,7,8,8,
11/10,3:40:00 PM,Nicole,4,4,6,4,4,4,7,7,5,5,5,5,2,2,2,
11/10,4:00:00 PM,Nicole,6,4,2,2,5,3,2,2,1,1,1,1,1,1,1,
11/10,4:20:00 PM,Nicole,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,
11/10,4:40:00 PM,Nicole,4,4,4,4,4,2,2,2,2,3,4,4,2,4,3,
11/11,2:00:00 PM,Nicole,2,2,5,7,9,9,6,7,4,3,3,6,5,5,10,
11/11,2:20:00 PM,Nicole,7,8,5,7,10,16,12,10,8,8,3,6,7,5,8,
